|url|number_of_rooms|region|price_dollar|what_floor|max_of_floors|type|state|house_type|ceiling_height|area|kitchen_area|year|heating|furniture|docs|exchange_possible|installment_plan|mortgage_possible|from_whom|lat|lon|added|upped|view|like
4115|https://www.house.kg/details/39533226662f1ca3afc00-15808552|2-комн. кв., 55 м2|Бишкек|90000.0|12|14|элитка|под самоотделку (псо)|кирпичный|3.3 м.|55 м2||2022 г.|||договор долевого участия||||от агента|42.8236|74.5858|Добавлено 3 месяца назад|Поднято 4 часа назад|1234.0|4.0
4116|https://www.house.kg/details/8146468668cfe554a34d8-85649412|2-комн. кв., 43 м2|Бишкек|86000.0|3|5|индивид. планировка|евроремонт|кирпичный|3 м.|43 м2||1978 г.|центральное|полностью меблирована|технический паспорт, договор купли-продажи||||от агента|42.8651|74.6083|Добавлено 2 месяца назад|Поднято 4 часа назад|1377.0|7.0
4117|https://www.house.kg/details/9202249668e91cd339e95-39013913|3-комн. кв., 60 м2|Бишкек|73000.0|3|5|индивид. планировка|среднее|кирпичный|255 м.|60 м2||1978 г.|центральное|полностью меблирована|технический паспорт, договор купли-продажи||||от агента|42.8758|74.584|Добавлено 2 месяца назад|Поднято 4 часа назад|1204.0|9.0
4118|https://www.house.kg/details/5472082668d3da53e8431-98235576|3-комн. кв., 110 м2|Бишкек|115000.0|8|14|элитка|под самоотделку (псо)|кирпичный|3 м.|110 м2||2022 г.|на газе||договор долевого участия||||от агента|42.8187|74.6138|Добавлено 2 месяца назад|Поднято 4 часа назад|976.0|
4119|https://www.house.kg/details/739108965ece9dfcd6be4-12109046|4-комн. кв., 130 м2|Бишкек|185000.0|10|11|индивид. планировка||кирпичный|3 м.|130 м2|м2|2015 г.||||||нет|от агента|42.8368|74.6054|Добавлено 6 месяцев назад|Поднято 4 часа назад|731.0|3.0
4120|https://www.house.kg/details/155375766c8a331890452-43264702|3-комн. кв., 125 м2|Бишкек|106250.0|8|8|элитка|под самоотделку (псо)|монолитный|3.3 м.|125 м2||2022 г.|центральное||договор долевого участия||||от агента|42.8185|74.6005|Добавлено 28 дней назад|Поднято 4 часа назад|472.0|5.0
4121|https://www.house.kg/details/986713566dec171d38745-04359722|3-комн. кв., 130 м2|Бишкек|286000.0|10|10|элитка|евроремонт|монолитный|3 м.|130 м2||2022 г.|на газе|полностью меблирована|||||от агента|42.8171|74.6059|Добавлено 11 дней назад|Поднято 4 часа назад|193.0|
4122|https://www.house.kg/details/272952066debeda917ce8-30708893|2-комн. кв., 80 м2|Бишкек|110000.0|8|12|элитка|евроремонт|монолитный|2.8 м.|80 м2||2018 г.|электрическое|полностью меблирована|||||от агента|42.829|74.5769|Добавлено 11 дней назад|Поднято 4 часа назад|258.0|
4123|https://www.house.kg/details/6370725666168e4b8c2b6-85421175|3-комн. кв., 117 м2|Бишкек|145000.0|6|17|элитка|евроремонт|кирпичный|3 м.|117 м2||2018 г.|центральное|полностью меблирована|||||от агента|42.8731|74.5902|Добавлено 4 месяца назад|Поднято 4 часа назад|1224.0|6.0
4124|https://www.house.kg/details/728463766632a839f5ea2-58023315|3-комн. кв., 75 м2|Бишкек|105000.0|15|18|элитка|под самоотделку (псо)|кирпичный|3 м.|75 м2||2024 г.|центральное||договор долевого участия||||от агента|42.8724|74.5948|Добавлено 3 месяца назад|Поднято 4 часа назад|1321.0|4.0
4125|https://www.house.kg/details/391973465e8f508ba6061-97331680|2-комн. кв., 71 м2|Бишкек|91000.0|9|9|индивид. планировка||монолитный|3 м.|71 м2|м2|2018 г.||||||есть|от агента|42.8341|74.5665|Добавлено 7 месяцев назад|Поднято 4 часа назад|792.0|1.0
4126|https://www.house.kg/details/298783865e8f056bc7de7-06903862|3-комн. кв., 107.3 м2|Бишкек|102000.0|2|12|индивид. планировка||монолитный|3 м.|107.3 м2|м2|2024 г.||||||есть|от агента|42.8191|74.6034|Добавлено 7 месяцев назад|Поднято 4 часа назад|896.0|1.0
4127|https://www.house.kg/details/5912079663c7bafdb7b26-61804749|3-комн. кв., 163 м2|Бишкек|365000.0|5|10|индивид. планировка||кирпичный|3.2 м.|163 м2|м2|2009 г.||||||есть|от агента|42.8671|74.605|Добавлено 4 месяца назад|Поднято 4 часа назад|748.0|1.0
4128|https://www.house.kg/details/3697200663c7b4b352600-86507069|2-комн. кв., 60 м2|Бишкек|80900.0|1|9|106 серия||панельный|2.8 м.|60 м2|жилая|1989 г.||||||нет|от агента|42.8721|74.6163|Добавлено 4 месяца назад|Поднято 4 часа назад|722.0|
4129|https://www.house.kg/details/8389630663c7b34a60f50-59839727|3-комн. кв., 130 м2|Бишкек|179900.0|2|10|индивид. планировка||кирпичный|3.25 м.|130 м2|м2|2017 г.||||||нет|от агента|42.8774|74.59|Добавлено 4 месяца назад|Поднято 4 часа назад|815.0|1.0
4130|https://www.house.kg/details/121854666ed0d5786c616-89450748|2-комн. кв., 43 м2|Бишкек|48000.0|3|3|хрущевка|среднее|кирпичный|2.6 м.|43 м2||1960 г.|центральное|частично меблирована|технический паспорт|обмен не предлагать|нет||от агента|42.8776|74.5614|Добавлено 4 часа назад||27.0|
4131|https://www.house.kg/details/581515965e7b1b1beba21-33700349|1-комн. кв., 41 м2|Бишкек|47000.0|7|9|индивид. планировка||кирпичный|2.8 м.|41 м2|м2|2021 г.||||||есть|от агента|42.8838|74.5636|Добавлено 7 месяцев назад|Поднято 4 часа назад|953.0|4.0
4132|https://www.house.kg/details/295103665e7b198dab3c9-66789799|3-комн. кв., 111 м2|Бишкек|170000.0|9|13|индивид. планировка||кирпичный|2.5 м.|111 м2|м2|2018 г.||||||есть|от агента|42.8125|74.6389|Добавлено 7 месяцев назад|Поднято 4 часа назад|771.0|1.0
4133|https://www.house.kg/details/8475602663c7b17812ba3-61792171|3-комн. кв., 68 м2|Бишкек|83500.0|5|5|105 серия||панельный|2.5 м.|68 м2|жилая|2022 г.||||||есть|от агента|42.8364|74.6095|Добавлено 4 месяца назад|Поднято 4 часа назад|795.0|1.0
4134|https://www.house.kg/details/3058740663c7af6c9a106-73446882|4-комн. кв., 113.1 м2|Бишкек|93200.0|3|12|индивид. планировка||кирпичный|3 м.|113.1 м2|м2|2023 г.||||||нет|от агента|42.8798|74.5661|Добавлено 4 месяца назад|Поднято 4 часа назад|648.0|1.0
4135|https://www.house.kg/details/58283066b7206718ef07-41747874|3-комн. кв., 58 м2|Бишкек|59000.0|3|5|104 серия|среднее|панельный||58 м2||1976 г.|центральное||||||от агента|42.8757|74.6925|Добавлено 1 месяц назад|Поднято 4 часа назад|526.0|1.0
4136|https://www.house.kg/details/4003915663c7a8d24f061-17199497|3-комн. кв., 130 м2|Бишкек|195000.0|9|12|индивид. планировка||кирпичный|3.2 м.|130 м2|м2|2020 г.||||||есть|от агента|42.8652|74.5998|Добавлено 4 месяца назад|Поднято 4 часа назад|811.0|
4137|https://www.house.kg/details/134104665e258c9932bd6-48705727|2-комн. кв., 68 м2|с. Кок-Джар|73999.0|8|9|106 серия||панельный|2.8 м.|68 м2|м2|2016 г.||||||есть|от агента|42.8153|74.648|Добавлено 7 месяцев назад|Поднято 4 часа назад|926.0|
4138|https://www.house.kg/details/880823466db2c8a130c61-27612502|2-комн. кв., 77 м2|Бишкек|114000.0|5|12|индивид. планировка|евроремонт|кирпичный|3.2 м.|77 м2|м2|2024 г.|на газе||||||от собственника|42.8169|74.6092|Добавлено 14 дней назад|Поднято 4 часа назад|127.0|3.0
4139|https://www.house.kg/details/472853566ab345c825944-34449953|2-комн. кв., 58 м2|Бишкек|75000.0|3|5|индивид. планировка|хорошее|кирпичный||58 м2||1968 г.|центральное||||||от агента|42.8737|74.627|Добавлено 2 месяца назад|Поднято 4 часа назад|646.0|4.0
4140|https://www.house.kg/details/173118565e10c01e11239-56718066|3-комн. кв., 79 м2|Бишкек|94000.0|4|9|индивид. планировка||кирпичный|2.5 м.|79 м2|м2|1990 г.||||||есть|от агента|42.867|74.5879|Добавлено 7 месяцев назад|Поднято 4 часа назад|1451.0|6.0
4141|https://www.house.kg/details/2988672663c795cc4abe8-77771591|1-комн. кв., 58.74 м2|Бишкек|47000.0|2|15|индивид. планировка||монолитный|3.2 м.|58.74 м2||2023 г.||||||есть|от агента|42.8181|74.605|Добавлено 4 месяца назад|Поднято 4 часа назад|1296.0|21.0
4142|https://www.house.kg/details/1854725663c79497d9622-06761688|1-комн. кв., 36.6 м2|Бишкек|37600.0|3|13|индивид. планировка||монолитный|3.2 м.|36.6 м2||2024 г.||||||есть|от агента|42.8169|74.6096|Добавлено 4 месяца назад|Поднято 4 часа назад|932.0|1.0
4143|https://www.house.kg/details/509256065dfba7ce6c548-27061605|3-комн. кв., 123.6 м2|Бишкек|174000.0|8|12|индивид. планировка||монолитный|3 м.|123.6 м2|м2|2022 г.||||||есть|от агента|42.872|74.5922|Добавлено 7 месяцев назад|Поднято 4 часа назад|877.0|3.0
4144|https://www.house.kg/details/932972665dfba5f6cfca1-60516130|3-комн. кв., 72 м2|Бишкек|88000.0|9|9|106 серия||панельный|3 м.|72 м2|м2|2009 г.||||||есть|от агента|42.8703|74.6281|Добавлено 7 месяцев назад|Поднято 4 часа назад|693.0|1.0
4145|https://www.house.kg/details/570641265de69006dbea3-07791987|3-комн. кв., 102.7 м2|Бишкек|215000.0|5|16|индивид. планировка||монолитный|3.2 м.|102.7 м2|м2|2021 г.||||||есть|от агента|42.8197|74.6151|Добавлено 7 месяцев назад|Поднято 4 часа назад|938.0|1.0
4146|https://www.house.kg/details/944434765de68e41c49c4-26034506|3-комн. кв., 108.7 м2|Бишкек|93000.0|11|12|106 серия||панельный|2.8 м.|108.7 м2|м2|2012 г.||||||есть|от агента|42.8304|74.5647|Добавлено 7 месяцев назад|Поднято 4 часа назад|868.0|3.0
4147|https://www.house.kg/details/926943766a9d39a6e8ac3-24304263|4-комн. кв., 149.88 м2|Бишкек|235000.0|10|16|индивид. планировка||монолитный|3.2 м.|149.88 м2|м2|2021 г.||||||есть|от агента|42.8197|74.6151|Добавлено 2 месяца назад|Поднято 4 часа назад|287.0|
4148|https://www.house.kg/details/131055166a9d367cd0eb2-45559029|1-комн. кв., 39 м2|Бишкек|62500.0|12|12|индивид. планировка||кирпичный|2.5 м.|39 м2|м2|2020 г.||||||есть|от агента|42.8609|74.5887|Добавлено 2 месяца назад|Поднято 4 часа назад|245.0|2.0
